# ra dec dm_bonsai
190.550464 65.144051 330.375182
30.918205 85.252979 385.936557
34.051079 9.555405 378.992209
81.922926 70.312319 661.751564
222.089463 6.294230 1159.992393
248.565744 37.251264 318.069967
139.145894 11.373996 376.131106
248.795996 66.261080 1427.620551
331.719929 17.358958 347.645416
124.599210 1.285864 115.673198
143.494912 36.919171 246.253656
197.278355 66.758976 1692.496480
199.476500 43.006300 307.941174
330.122211 22.252967 830.560908
317.417309 89.002247 778.972658
50.769237 26.135971 711.328278
303.391440 61.749133 928.181851
15.322932 18.712278 375.739301
17.977930 33.747905 440.470862
138.398402 46.695128 902.551178
359.330521 85.584383 190.258598
212.829289 44.761383 380.428572
318.883878 10.720889 1340.423359
33.537330 65.725995 158.927642
57.574069 12.225791 433.810445
329.974503 17.364357 345.995396
70.300683 8.767535 412.778035
69.581343 60.983678 1794.585404
234.829184 33.742924 478.311643
241.591794 44.201210 176.871443
30.844808 30.657366 930.728508
41.055170 14.592832 576.945042
54.141398 32.330719 277.230709
189.993355 51.130453 433.440047
184.506799 25.491331 402.922512
195.264465 3.640478 840.726199
272.554573 68.261444 556.958549
27.476156 28.811011 152.952373
56.500009 57.805247 245.152212
204.434119 56.813971 387.507635
273.487604 63.394746 552.139573
281.696617 77.556584 788.436003
176.947460 32.123263 363.996087
270.412761 50.872121 954.636268
208.258483 73.794786 389.988441
226.466876 5.217083 546.738856
94.784539 35.633392 645.566206
208.170785 48.117403 193.430495
216.767723 25.223474 297.923911
276.868536 67.830070 479.713055
181.302672 86.895291 547.907130
285.559232 83.478266 656.722150
267.898336 40.379282 652.206172
315.054366 74.456035 379.572285
10.703075 85.740702 253.559147
51.433160 65.747743 266.619734
56.690267 74.893737 94.052503
192.043007 29.665218 450.700470
186.088346 87.098988 492.997676
256.382831 69.536382 796.761428
261.545240 15.172427 511.360081
20.182712 51.145837 1715.795993
66.973992 67.805884 1195.827884
85.368684 82.536324 489.944608
139.404649 31.276200 785.976817
216.801024 25.138844 298.329206
219.142295 50.694966 140.578720
255.460466 65.051902 637.379854
330.050864 22.248792 832.103203
65.326645 33.817251 581.247896
80.948283 72.909996 322.071545
283.589432 46.963827 508.140224
89.263985 63.810065 299.317228
206.429063 43.997012 419.512838
266.564194 38.803339 576.158501
195.056437 52.930627 700.886708
259.759759 71.184589 355.596211
297.975822 26.991373 37.555340
31.367457 4.520656 603.074792
227.070257 53.660760 1489.755469
29.403369 65.721989 150.767579
81.830454 88.796508 327.935235
106.363881 -2.987184 238.665884
191.349368 59.167399 869.033503
357.862408 42.432966 221.837028
29.632604 65.719701 150.828234
188.816687 67.977520 445.106392
222.344543 27.931754 320.062277
261.845506 31.593116 855.088663
285.389252 46.961149 503.791227
37.741429 28.623202 963.872493
53.966831 50.150908 282.295583
285.843623 53.940420 690.559613
122.005089 55.600722 1146.442075
324.671623 22.694192 442.682865
345.284410 85.804962 1155.839282
302.068530 13.187386 895.092072
340.917167 71.677688 52.684705
346.118747 46.871716 1175.598212
24.807454 46.489220 751.885526
91.396782 76.393287 282.197784
157.155772 81.512833 196.660907
10.717144 70.387356 133.917654
89.340346 42.256799 960.126381
144.305475 20.268670 185.839251
214.634170 25.214355 297.700061
217.296516 66.601336 1041.510874
43.380576 89.366183 179.737871
134.499785 8.897935 394.362356
338.036575 82.454202 271.640548
123.433029 36.485930 1461.664859
169.387892 12.732882 919.421414
268.210423 67.449094 1595.307339
94.454745 47.774626 1056.863855
182.677778 51.379479 430.189365
301.023134 50.030989 1078.344163
34.912809 52.709670 304.462915
182.913619 75.959790 439.154384
191.096798 80.341921 279.786274
263.890334 85.417667 588.036903
272.737154 42.333979 367.253376
9.990843 80.794985 1102.891187
21.456393 32.826371 495.755084
113.762467 72.139602 346.098912
289.588393 42.279061 140.025825
119.385040 66.706712 754.134299
152.928759 44.381871 532.027406
199.701541 43.019073 306.841959
254.542405 13.291172 404.411318
296.732906 56.258420 1433.206499
50.825624 49.597205 59.597342
56.627782 40.942668 200.554286
29.405591 65.719782 150.228870
337.042234 44.935799 1577.282365
358.663982 43.372496 354.728646
25.244834 65.716568 148.530469
160.055697 40.087186 680.392898
280.284489 53.944785 699.296207
127.908218 86.775035 213.522401
283.508472 46.958609 508.134021
6.034748 63.682377 156.045557
234.551854 80.879516 784.900820
287.029429 79.740868 783.479794
120.878156 49.764992 895.788961
189.209606 57.996965 242.671323
283.546903 46.962470 508.236395
46.218717 85.274671 420.334626
164.302376 30.484428 940.744222
213.907613 71.405887 805.261357
248.875695 74.160583 870.616324
283.559466 46.963775 508.232264
72.213028 32.368699 1515.492346
262.882309 45.447834 627.614641
307.374582 65.749965 780.231957
59.125921 37.783008 790.339366
251.398699 17.046431 555.687281
245.032960 26.248288 353.001705
285.974788 9.283935 142.512318
143.310831 24.010917 357.055115
208.050089 48.259326 192.067982
31.955458 55.823470 118.146733
147.862001 38.503576 1111.960896
203.104422 31.275079 740.277209
216.834684 23.324765 1037.512749
281.561594 40.730516 595.069436
141.997173 11.913645 653.404731
168.306359 74.226449 461.150523
45.332920 76.282353 418.152727
254.556385 72.034912 549.731189
122.687877 23.481991 592.223641
282.656825 56.200988 541.936388
186.609986 89.733298 274.875610
73.809159 63.379125 339.971347
121.346071 13.802861 523.773695
39.988866 31.271890 525.009782
101.392450 61.834111 114.947396
21.406739 82.455778 968.076228
305.680560 61.353955 1348.465696
75.820164 21.023382 265.782683
104.976099 16.120750 254.585840
277.107765 82.982530 524.975762
268.304959 84.433274 668.014273
331.589639 45.708617 813.158825
183.149173 8.089833 494.322263
319.644554 79.966243 105.087536
199.762877 43.021960 306.450905
280.508447 55.513112 269.523294
232.408514 79.433765 686.702815
257.760489 52.841698 315.472556
36.842288 32.712658 516.285398
227.508516 35.706640 190.386862
292.553998 28.258000 398.515899
202.635278 48.910927 92.119085
65.925675 38.350898 105.133037
266.775926 48.571331 220.939020
314.509116 20.530678 780.293149
179.122218 7.379788 689.943197
313.364500 58.961711 644.219513
4.303131 51.524638 1138.400030
35.833669 34.308775 599.528432
71.650380 87.237993 203.483225
216.380423 2.095761 566.539790
267.828553 49.715589 891.475539
260.035239 69.809481 135.186752
166.902327 21.169657 851.800445
177.868062 70.709115 181.692085
260.929511 66.918379 1459.327980
281.827226 60.596060 512.851749
294.460574 -2.432852 480.454931
71.757856 70.288133 120.517707
210.589725 87.385302 637.319688
7.835407 15.033316 801.776955
117.756385 67.523136 432.242929
216.557227 25.425485 297.863430
147.273547 59.163537 329.191061
149.737436 60.609193 501.616833
261.464732 55.163104 319.280346
108.363846 38.039529 550.255230
285.278473 64.319279 720.051782
235.009215 66.138307 287.412193
82.918462 87.004054 383.674010
294.805678 59.399754 1301.055995
310.012174 72.922502 186.568916
161.726379 56.820214 1505.555432
15.672818 70.064106 231.202473
17.244336 18.454968 374.973484
21.866544 37.894932 456.742193
44.477229 38.709982 771.198141
230.570411 62.688535 685.238145
266.201723 71.348482 226.717815
277.662184 35.608436 1134.483962
185.083101 54.614542 335.991335
189.755140 17.130370 1055.357330
63.195745 55.627829 616.169491
187.681594 65.143028 330.405166
84.056808 27.449837 966.393963
207.819866 48.124076 193.579651
333.001585 24.401825 523.858062
1.687578 52.118400 377.141388
13.884415 40.639193 728.322514
205.054723 52.918811 451.449326
316.692103 9.726860 469.139276
255.519828 50.900645 266.007111
267.096215 69.923989 179.897881
5.348143 68.143736 405.937426
144.890571 39.288964 360.274076
333.509226 31.469916 787.521293
64.309962 82.494422 100.009277
151.297827 62.303630 134.266127
150.802442 36.548428 261.104556
32.388231 68.980604 181.880234
227.558104 70.414350 806.854616
352.726881 76.902601 157.000268
265.631022 24.708456 418.147807
340.340001 26.272217 129.516474
43.438466 13.006224 304.970461
108.510827 49.352088 148.898139
222.728892 87.877572 345.168918
276.372123 18.340605 212.688671
282.363503 77.994230 536.773976
162.527936 80.330418 444.533542
352.088589 68.964999 644.966183
19.004512 18.526795 374.405465
29.542692 65.720623 150.263955
216.738164 64.718120 491.641317
298.061890 58.921697 493.226083
90.903315 58.275910 578.326966
104.467719 23.683138 186.252342
86.823952 39.045588 308.830106
130.459348 4.955086 223.657526
139.113621 32.497655 816.509298
155.786888 84.523411 617.126455
202.641668 48.838007 92.161653
234.636943 46.287752 2446.158841
53.825357 43.815594 426.114992
248.181529 80.497446 67.678757
89.058028 44.008612 148.396836
160.451532 69.517042 504.303272
241.643171 35.463466 234.195773
331.190734 33.506552 1154.456110
144.142863 83.573627 435.804830
338.408166 46.876467 323.369219
142.271374 52.521654 738.750718
142.408121 19.824138 967.245194
101.351687 83.684215 871.552553
50.573035 27.811690 268.153243
148.853535 38.271862 2039.392956
19.043626 18.710214 375.316347
66.532470 52.376442 375.488125
246.293848 14.732896 699.393094
206.290656 39.298011 700.562110
174.674167 41.141819 192.324613
190.684477 30.072314 489.986581
42.167216 80.104525 350.649864
278.054214 59.579140 303.962538
281.498914 59.532908 300.606838
216.026242 25.281942 1063.035945
239.230214 50.539502 620.886065
5.345102 55.794950 1579.045073
253.825386 80.825309 312.529728
125.500411 44.883766 690.015890
134.639833 73.356859 415.930748
249.312593 55.964955 813.375271
35.829918 51.707110 301.139766
130.830174 64.141177 732.778948
190.329567 65.140891 334.354555
25.608378 42.052568 625.018392
83.316986 46.977233 183.278623
353.323479 73.564449 212.176486
26.842647 65.717540 147.146606
65.066825 48.878553 385.926095
91.610215 53.201382 135.046682
101.774149 23.684273 326.072290
122.621757 46.281921 256.627386
49.481581 50.010711 567.018625
32.888282 28.850397 340.441634
61.487565 43.829144 1359.869808
72.765003 10.015475 312.043482
132.838689 83.087482 526.725637
232.855816 -2.311897 367.048397
38.693860 26.124612 453.306691
120.073351 42.382738 296.618413
242.256935 32.462869 1621.080307
256.821290 74.136870 231.831944
295.233888 52.755912 890.876794
350.837521 40.270642 277.802595
353.248763 40.244984 280.075668
117.380320 23.714861 585.987712
232.138335 41.800897 487.946741
326.659352 33.942015 137.317698
5.625369 51.523121 1139.213500
17.268284 18.517080 375.163091
142.978585 43.105526 786.490367
186.008354 56.430285 581.228351
41.062372 74.659427 349.713118
223.948408 54.215131 273.794112
267.982376 71.777412 228.898179
46.514657 79.275449 1179.491710
134.756800 27.718422 1138.831746
207.108431 39.683081 282.627946
314.659362 13.171727 779.799431
117.142077 39.955719 181.723823
128.664857 34.096195 664.661217
141.156554 45.936699 188.162472
190.473678 65.144468 329.278542
223.288528 25.033671 459.106115
316.428646 8.210977 661.440782
239.974389 57.553017 1200.992208
256.114086 68.298380 1238.437059
321.901705 45.090681 83.547214
33.876753 46.112036 1176.606708
304.947175 28.749343 780.731308
15.833839 81.964502 1359.840711
99.141575 82.120670 279.149410
158.427608 45.159479 655.665329
23.153457 26.290790 340.372073
270.688157 78.969109 507.248998
94.503157 82.125106 459.359868
250.591686 52.463154 473.434418
353.385389 40.235761 280.333094
246.975836 82.579805 1462.061145
320.996300 87.432159 242.091004
343.582112 11.254949 1404.064788
29.041012 65.715941 150.407628
189.913505 15.278493 794.576087
272.525426 55.530284 388.734289
352.126047 40.535050 576.621440
154.754773 19.977558 1061.790546
323.032245 12.673005 535.181934
17.209731 63.695618 439.219841
75.688639 58.104012 1141.248319
288.674529 82.530092 164.952395
303.907975 30.705859 370.832135
17.499091 13.619144 262.708693
30.069486 25.679380 906.233918
65.440149 24.617409 374.077139
135.062095 75.061118 464.718348
7.964877 14.556894 380.906929
43.758378 5.046040 799.751053
136.822366 81.248928 155.629912
354.313257 23.941774 410.282463
73.792828 63.379668 335.982658
207.250776 58.405006 622.474327
281.209931 60.213019 1267.396710
274.148065 34.010841 711.517781
295.786436 7.732575 166.588116
197.526314 43.201497 307.886580
260.656779 36.039960 1105.911232
356.833025 70.192706 351.131570
188.891706 87.413230 656.431583
74.946575 37.974334 209.884694
125.014200 46.670505 838.867147
256.053084 66.919944 73.125697
309.349175 29.044332 323.863619
248.884199 68.716282 247.225368
313.149104 29.049679 373.551003
124.020398 30.849031 396.988220
216.346937 11.446066 1335.172222
315.525276 68.583413 305.387542
20.960950 31.495888 205.845407
261.568059 55.169181 319.141511
320.338488 46.896305 490.688678
134.280530 72.928594 256.010720
131.029853 43.970761 344.120253
161.927428 38.911657 376.542738
173.125069 51.117087 471.339516
191.764646 35.204302 729.727283
332.852413 34.284338 597.504327
5.078862 89.095150 808.808710
320.533361 86.372160 521.928235
205.558031 20.280815 225.035352
262.453124 73.266374 570.342022
275.530180 81.343649 249.567271
33.122867 70.627952 125.487701
112.771392 1.842243 1143.816502
199.621142 43.008687 306.173122
208.594634 60.740658 660.242273
188.675021 62.329644 3167.012398
257.815735 52.445030 850.131593
284.211323 37.182882 221.430157
48.615690 26.701354 1311.039447
257.218922 40.393106 562.022733
195.063961 32.127250 168.049587
211.075645 60.866839 870.670191
357.651703 35.893121 117.458366
37.302165 42.881972 817.859045
130.768585 50.180060 93.915706
130.766921 50.177647 94.080350
224.823664 -3.578657 565.170018
346.856887 86.127394 386.407951
201.884066 39.301287 1031.975198
109.840081 30.972395 360.913083
132.052265 37.297099 630.834221
171.770063 38.681822 362.759022
251.319820 38.046827 182.654966
311.269302 74.018287 1066.857024
206.150537 75.519472 275.950555
119.052791 76.185545 253.756494
166.602632 17.219237 592.246291
247.901880 25.837229 620.353074
193.146271 42.831534 1912.090324
233.734579 47.056828 1466.030370
277.772217 20.153535 337.493051
343.146416 35.506243 283.383322
66.667381 42.610127 526.751675
143.292561 55.247968 649.375455
270.495720 19.892105 1194.072671
25.903616 74.849019 500.180098
162.100849 12.411869 530.885642
174.325397 41.270234 1055.515064
318.293551 72.749632 311.895041
122.317902 49.779776 898.083799
294.578278 82.941158 560.477536
331.387539 60.521732 1452.823865
113.056956 7.835718 205.422440
144.184661 44.593971 523.890311
152.793498 11.439850 750.598007
64.393604 86.979313 113.062124
328.039693 42.215717 723.448153
23.322281 51.525461 1117.782532
245.746723 61.871925 896.725588
239.668001 21.538943 165.819195
273.970710 36.810943 780.152753
33.123971 49.991922 85.951494
77.160229 82.061825 944.906520
225.603319 39.665014 1063.112183
199.681929 42.828440 307.634385
274.595381 63.006389 748.638868
108.741088 50.521068 1448.056585
94.619357 55.547233 640.522502
167.184689 68.804227 463.690346
260.636964 13.279220 1266.790590
15.304326 21.339006 377.501554
32.924772 65.723968 157.066443
120.590139 49.773249 895.609985
133.272282 47.853025 1076.028595
152.011862 48.652685 1027.521997
39.191612 31.899536 1127.226734
52.087260 34.841977 291.932943
80.785446 80.234559 426.659139
164.391164 12.667517 189.718793
235.916509 74.191329 1256.855626
308.972310 56.236570 351.416373
122.346921 46.275669 256.436806
41.172343 14.119188 575.022046
130.677701 19.803620 1150.046390
162.426160 44.396643 1183.564326
190.158145 65.147245 356.857973
334.244992 66.936379 561.062962
48.370757 44.201146 790.658431
163.480966 42.439947 771.581894
221.929490 18.466460 495.290401
338.515837 46.866922 322.737273
41.352581 53.494026 148.988870
271.733291 83.465640 489.858010
271.921128 7.784641 247.300111
316.017212 40.669127 481.469725
18.992137 20.499290 206.445791
175.903479 40.092710 359.006717
294.685598 59.381933 1302.175409
267.951183 34.826423 665.654271
134.012611 51.739469 622.349613
163.807192 53.478260 302.000663
265.433201 68.825027 590.554577
29.373938 65.718168 151.216599
103.801701 40.787714 788.021612
274.809297 52.412348 638.994432
61.462590 44.474220 191.124645
110.923281 74.591216 647.322847
223.837135 54.202516 274.901152
266.829820 47.383542 473.382004
224.532186 55.483652 1074.484331
91.629697 82.087778 1416.028705
323.557303 75.059052 1159.590424
27.949920 30.827900 504.817336
40.314833 46.503533 489.898238
65.212965 66.174701 257.558245
354.045556 84.939223 424.653506
223.637731 54.269189 277.750851
152.116734 42.820311 237.813962
191.841491 1.909449 517.528122
87.055506 89.505055 395.246502
19.206411 20.617328 206.609347
40.922430 85.141479 322.500071
63.810271 71.724144 374.981507
68.956611 79.314578 310.338877
117.943714 78.523866 2784.690455
234.952291 67.927216 1811.819005
355.310052 19.815412 355.067621
29.692336 65.714074 150.863484
46.144490 13.391890 140.752145
294.735453 59.400579 1302.695691
28.754952 65.715743 149.133802
39.688710 42.611714 507.023292
274.889448 16.989801 524.794734
25.682885 80.589251 347.352301
30.996216 51.541720 436.450767
111.042969 74.588859 645.806268
265.834821 85.858912 130.634716
0.604288 58.137660 883.444312
69.760187 26.577426 1504.616524
255.968534 69.530822 799.332350
257.889865 47.016625 1285.785944
77.921721 45.797578 871.597660
154.989483 66.748582 1498.579872
68.743652 88.503628 480.538033
255.962722 60.263896 667.759458
262.392083 85.372105 195.950357
291.811011 7.736519 463.799628
330.623725 84.308032 969.686396
175.142090 59.964488 348.204264
198.663376 19.687041 412.654743
279.678668 45.029097 594.523118
312.550445 86.740358 732.980525
338.825220 3.389871 501.090598
192.072636 87.710553 283.283731
81.979772 60.218999 722.666932
264.021851 47.004083 489.436931
21.824440 45.322927 316.153272
298.059014 80.204470 511.924533
2.841201 16.414800 516.406524
211.244410 81.512319 735.601717
223.131371 83.798596 257.174038
166.126823 34.943004 487.490413
169.689913 60.745456 154.580227
255.060309 36.452176 279.684790
89.010883 66.633259 458.741155
231.582111 25.674352 431.346100
278.893261 55.500449 208.802755
29.093313 65.705123 149.984346
29.550356 65.705316 150.584199
245.750508 21.107954 707.418080
340.596474 41.812006 409.725895
146.464046 39.532799 1964.816375
294.176123 -6.355631 280.348212
18.511194 72.722893 585.701524
114.103911 47.819388 332.307968
152.190485 13.847566 514.089491
160.137707 33.330567 1452.713399
245.337898 26.272803 352.500190
35.369614 74.014664 486.494149
82.090463 43.857916 116.081258
49.898937 3.434665 214.565248
59.316918 5.069775 141.897602
179.332784 86.470601 338.779006
19.178769 20.497292 206.239069
9.636589 75.279461 508.894050
89.299346 63.812913 468.937538
281.413831 24.063230 801.278938
290.047442 48.085042 476.129882
19.175247 20.492219 207.230253
76.979692 63.783878 101.220094
76.736744 88.559816 324.160908
37.075367 48.564635 159.244334
96.570370 45.938580 1127.116497
294.660320 59.397573 1302.755795
308.448662 53.511853 260.534937
315.331321 24.002082 511.722471
341.384462 30.679333 249.128189
8.554585 59.711991 221.733377
181.605308 74.420272 578.432574
192.738394 38.120987 310.195017
210.047777 24.632208 580.403089
54.716917 78.584526 187.538566
78.959427 83.691191 285.269204
19.208778 20.501187 206.651018
159.403073 57.466785 882.506609
235.800678 70.816321 343.575837
245.339200 26.266988 352.314740
247.580138 61.464134 513.353935
321.634233 44.067434 344.224798
79.613858 61.403893 356.773491
80.504932 34.803159 339.518063
265.015862 36.824390 670.925878
279.726264 57.064533 511.411742
346.524287 34.294625 388.705330
100.490047 38.028913 102.191334
29.521724 65.716439 150.601238
96.370007 61.441129 672.975808
107.077508 40.653937 572.101052
120.320191 25.310776 684.844174
31.276914 89.378345 219.178569
133.421296 33.699924 1043.345568
198.015218 58.787654 2503.158494
240.877959 67.915264 453.929653
246.590632 28.766277 1667.160615
263.015054 55.552916 2610.346589
279.691453 71.904399 535.763570
29.679421 74.872172 495.020040
73.679421 69.883872 596.556110
113.406559 30.229528 248.128447
88.178353 37.999463 670.075024
257.715839 54.001035 396.498698
264.819357 78.034689 1005.873390
118.005952 61.317091 1285.040100
106.033930 38.392932 273.701877
277.869318 33.598063 2375.187232
46.247406 13.188082 141.762148
98.814673 74.565230 323.091714
25.744430 65.712124 149.998415
282.657209 27.860120 670.687599
350.508288 53.075001 911.361457
12.881434 26.518422 434.881154
29.519899 65.714531 150.903156
199.851855 42.840691 307.684912
284.706060 38.765020 707.629081
78.529795 -2.407645 695.535114
274.915509 73.968849 465.084693
122.113228 64.282211 932.137410
23.098611 63.510830 1216.678642
207.373783 50.196997 1160.777660
188.806211 82.116892 2211.000369
94.695172 17.017943 840.183379
19.143997 20.498014 206.410089
78.326515 35.597813 1103.315489
356.562083 89.727421 1845.530944
123.039946 48.798785 1292.405506
11.619901 80.135093 285.491038
26.801650 31.070717 370.034261
322.031930 62.903680 1021.737852
19.345664 20.498241 206.296628
44.659645 50.390592 781.415773
343.495009 89.688844 546.369838
293.552936 74.906113 625.640225
357.880762 73.438209 157.442953
18.685643 85.259975 445.888518
279.030770 74.096591 445.083582
46.727108 77.490636 352.499314
67.043920 2.900537 351.247618
121.182529 65.486926 251.627054
90.775407 1.795898 417.506896
131.536512 32.486841 556.111334
331.696860 17.354248 349.617107
46.260648 13.632984 140.847766
46.247965 13.371426 141.883545
331.049920 32.296280 392.501725
268.091943 84.249469 1594.545876
5.920109 15.495948 827.444488
70.283010 0.601093 301.851807
154.893730 34.937715 615.792208
169.550589 26.338705 116.189496
208.414046 46.330536 497.882827
7.930051 53.956245 1094.889246
201.748820 39.311663 478.128724
222.693750 12.384212 277.221348
225.706222 18.920185 279.299691
264.245818 25.698114 255.989278
29.769592 65.715791 151.646060
92.047805 86.782810 479.957942
201.628839 49.040954 356.065302
136.980125 38.491420 366.088165
225.449591 68.781232 951.322023
255.356562 23.688746 675.082739
269.810240 87.945635 278.838810
344.895755 48.800598 86.114869
103.269164 85.688585 400.926181
347.272022 48.800542 92.905092
354.270273 2.822305 642.771065
308.513142 78.828668 1336.930646
1.902703 6.613951 417.104832
189.486923 44.537669 719.427419
93.487003 80.718575 704.157267
347.279554 48.801791 93.721186
347.371846 48.801484 95.486555
92.468302 18.836232 436.051566
166.276296 35.178576 941.092737
237.339786 79.878909 448.265806
347.368345 48.799599 93.272308
347.417700 48.750774 93.810375
349.801676 48.800090 99.127016
56.992589 35.154207 1020.441883
347.093768 48.805912 95.220807
347.306448 48.801931 93.520961
349.864640 48.684141 100.970249
15.722315 52.474440 223.800693
89.360237 85.141150 309.328714
111.520578 29.994742 509.697353
152.671976 27.166769 557.812707
218.864270 25.298838 298.423147
259.779783 41.172428 305.767391
328.568903 81.057909 187.350724
347.494485 48.801916 93.351982
347.178418 48.800276 93.217309
4.178168 46.332813 763.962892
7.764852 85.257413 606.509007
313.224073 87.723521 496.891187
347.251492 48.802254 94.686327
179.726584 65.550286 1188.771055
223.566208 19.604492 727.222171
323.434626 60.525518 428.485371
283.551335 46.955368 508.541199
347.194589 48.791439 93.798340
10.387818 20.930862 269.010907
87.465293 81.418549 1968.634500
302.684445 86.488530 1327.140199
350.202715 48.798762 100.163459
143.597833 63.517678 418.442849
189.037854 25.071127 297.616017
254.921362 63.044192 549.760205
347.251487 48.800397 97.405883
347.378028 48.799727 93.510179
72.458145 12.740796 643.749103
197.302067 24.215328 533.091912
244.007250 62.660983 725.332498
245.356493 50.792291 1361.752781
320.195685 81.065128 392.137331
347.284373 48.801257 95.053900
349.887926 48.798199 99.141960
14.175927 31.667660 483.145399
42.796378 44.968313 821.622926
46.960312 86.807595 56.640194
108.661135 36.858142 458.727320
140.608016 63.112208 576.042224
217.531112 20.272751 288.012332
294.748392 60.185761 562.103179
347.049646 48.799052 93.189232
347.020833 48.675874 93.632135
347.326306 48.801228 95.818541
347.235425 48.799666 93.483726
349.386792 48.800102 101.719621
163.736694 81.752953 540.355025
246.686065 85.409066 984.053461
347.221879 48.805701 93.797256
347.336493 48.802132 93.591709
347.314745 48.799290 93.253644
347.326687 48.801650 93.372705
347.081928 48.792859 93.917890
347.202749 48.792477 93.161990
13.286405 53.994951 1095.985803
37.174924 41.259653 808.275320
63.754234 20.989972 377.336216
241.236116 80.118905 904.586747
270.380996 52.796308 106.373676
173.183962 37.339747 1115.030729
178.752165 27.180556 686.578044
344.592803 48.686272 89.825736
347.334019 48.800805 94.123199
347.321321 48.669016 94.541847
347.171035 48.801705 93.515174
347.384249 48.803675 94.198522
70.915871 27.725299 95.303735
347.344490 48.665684 94.814149
347.163382 48.801101 98.603798
18.862960 18.712059 374.311807
70.500282 63.360694 326.165517
202.842089 21.605280 262.526278
347.282890 48.799555 97.274544
347.376697 48.806028 94.752191
347.061052 48.795512 93.961507
349.717313 48.800097 99.247684
114.608258 39.632831 772.542983
336.246312 79.689513 775.192684
344.725224 48.799124 86.055105
347.245835 48.800173 93.339022
349.803548 48.798329 99.819243
90.322251 41.149314 547.314687
347.158966 48.800273 93.138821
347.424082 48.802633 104.004297
347.411964 48.797852 95.492193
349.988458 48.801038 99.579950
16.655243 77.023653 1590.234886
57.608010 71.497939 1304.208336
277.266361 1.205144 146.938330
344.902853 48.803290 86.381198
347.242947 48.800760 94.079564
347.427420 48.812864 99.460421
347.013638 48.800648 96.543961
347.125391 48.792130 94.927826
347.321576 48.795731 93.548829
349.789326 48.796965 100.428833
223.137282 50.187552 585.475895
222.496076 64.710319 380.492905
303.284831 30.713028 1970.754171
306.087160 57.402385 360.850490
322.463147 87.160774 992.889769
320.602122 36.719761 324.277253
347.534218 48.800745 97.516168
347.187457 48.799199 95.110849
347.199485 48.800134 93.637783
347.228786 48.799902 96.494692
347.314965 48.802194 93.990474
103.202779 8.329912 235.289677
241.372445 31.220241 539.472529
347.350477 48.799547 95.465204
349.913257 48.801295 99.511422
95.224470 53.986917 316.063590
123.224427 62.459881 288.373862
328.257937 46.105843 1386.731483
344.777954 48.803116 87.906866
347.039366 48.798529 94.913013
81.814429 24.165544 77.842835
131.177832 73.772039 2123.195209
28.941579 85.656890 61.924055
225.119462 72.073154 689.499751
253.775555 65.803493 1062.173506
347.339904 48.799285 97.211763
347.301576 48.798659 93.313011
27.413509 3.426114 0.217092
147.839391 12.406178 308.121078
344.875378 48.801071 86.046609
345.014948 48.793169 87.311517
347.151779 48.804207 95.780738
347.216640 48.803279 96.007449
347.007393 48.791545 95.629284
347.203556 48.793797 93.193197
131.300147 34.504394 453.897194
188.411091 3.076930 1006.306467
344.722814 48.662948 90.843396
347.505878 48.801038 99.692603
347.426406 48.800107 99.444986
71.283944 70.293031 319.362527
75.407613 48.892171 592.608796
119.647068 77.491075 296.559092
168.391516 31.454219 173.448501
288.263425 55.109065 437.518137
347.403791 48.802122 95.347609
347.225094 48.676660 94.828644
349.041011 48.804895 98.275777
95.896154 58.677057 61.768625
137.515437 41.236879 767.956523
347.488856 48.795342 93.828911
349.751772 48.803052 99.764861
25.259404 65.699946 148.438196
25.810004 65.706851 149.300060
334.856840 8.696387 610.902377
347.481879 48.801796 99.386200
347.529735 48.800942 100.677877
347.299431 48.798990 95.850810
348.268634 48.799285 95.913548
349.435507 48.797304 98.517304
43.792560 33.522486 514.166108
142.897515 76.672166 782.428534
301.918338 79.924854 1254.596065
318.365015 5.040289 341.525161
321.827514 35.122104 477.437737
347.344684 48.675189 94.647278
347.522372 48.805942 95.822604
347.118866 48.801515 94.866921
347.132189 48.798735 96.972966
347.175822 48.797463 94.452509
347.148010 48.667613 94.322029
347.265684 48.804530 100.742744
347.247121 48.763615 93.863047
63.215122 29.077015 792.284153
110.021803 8.686694 636.656893
347.210905 48.799736 93.557100
344.973507 48.798143 86.996328
347.091928 48.801763 96.204137
347.304608 48.798319 94.715166
347.258173 48.797755 96.004117
50.846773 60.156648 2098.226121
347.149764 48.799770 96.589298
349.633912 48.798780 104.032535
227.654010 30.876928 700.364410
283.364794 46.957494 508.697707
347.274390 48.803577 96.442232
347.506489 48.796748 96.626209
347.468811 48.795778 95.420804
28.617034 33.907686 405.082452
254.273564 89.187757 895.919755
234.150713 34.899287 132.677516
282.031708 22.785874 183.872456
338.492118 48.999946 57.161856
344.700807 48.788152 86.076976
349.792010 48.800566 99.336465
353.267945 26.513978 912.761284
139.455765 22.885062 710.575474
210.261424 36.526677 694.458442
311.514120 71.914159 522.483761
345.364589 48.802659 89.977791
344.881432 48.794220 88.103401
344.990553 48.796367 89.127822
347.162288 48.799466 93.803678
347.287467 48.799797 93.890494
347.491422 48.800000 96.073627
347.519759 48.798393 94.959752
347.234713 48.800452 94.702856
347.203821 48.797695 95.779772
347.234786 48.796858 96.709136
347.492568 48.790790 98.143008
11.435392 52.409919 1143.551075
192.604752 87.847993 627.219715
347.271557 48.799491 96.382025
347.301286 48.802858 93.410000
